2026-02-20 22:39:00,202 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-02-20 22:39:00,203 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA A10, MFU will show as 0%

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA A10 | Peak FLOPS (BF16): inf
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "L"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,808
scalars                 : 24
total                   : 286,262,424
Estimated FLOPs per token: 8.871022e+08
Auto-computed optimal batch size: 524,288 tokens
Scaling weight decay from 0.200000 to 0.200000 for depth 12
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 2,111
Total number of training tokens: 1,106,771,968
Tokens : Scaling params ratio: 10.05
Total training FLOPs estimate: 9.818199e+17
Tracking time-to-target using val_bpb with threshold 0.925622
Time-to-target extrapolation method: linear fit over the most recent eval points
Tokens / micro-batch / rank: 4 x 2048 = 8,192
Tokens / micro-batch: 8,192
Total batch size 524,288 => gradient accumulation steps: 64
Step 00000 | Validation bpb: 3.189063
step 00000/02111 (0.00%) | loss: 10.397866 | lrm: 1.00 | dt: 10936.60ms | tok/sec: 47,938 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00001/02111 (0.05%) | loss: 10.660215 | lrm: 1.00 | dt: 9091.28ms | tok/sec: 57,669 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00002/02111 (0.09%) | loss: 10.504741 | lrm: 1.00 | dt: 9103.62ms | tok/sec: 57,591 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00003/02111 (0.14%) | loss: 10.342153 | lrm: 1.00 | dt: 9131.55ms | tok/sec: 57,415 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00004/02111 (0.19%) | loss: 9.945399 | lrm: 1.00 | dt: 9147.77ms | tok/sec: 57,313 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00005/02111 (0.24%) | loss: 9.569523 | lrm: 1.00 | dt: 9153.74ms | tok/sec: 57,275 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00006/02111 (0.28%) | loss: 9.749964 | lrm: 1.00 | dt: 9152.02ms | tok/sec: 57,286 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00007/02111 (0.33%) | loss: 9.421112 | lrm: 1.00 | dt: 9166.97ms | tok/sec: 57,193 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00008/02111 (0.38%) | loss: 9.161947 | lrm: 1.00 | dt: 9164.81ms | tok/sec: 57,206 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00009/02111 (0.43%) | loss: 8.882051 | lrm: 1.00 | dt: 9165.57ms | tok/sec: 57,201 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00010/02111 (0.47%) | loss: 8.627836 | lrm: 1.00 | dt: 9168.36ms | tok/sec: 57,184 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00011/02111 (0.52%) | loss: 8.406729 | lrm: 1.00 | dt: 9167.63ms | tok/sec: 57,189 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.15m | eta: 320.9m
step 00012/02111 (0.57%) | loss: 8.204531 | lrm: 1.00 | dt: 9173.81ms | tok/sec: 57,150 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.31m | eta: 320.8m
step 00013/02111 (0.62%) | loss: 8.049900 | lrm: 1.00 | dt: 9176.26ms | tok/sec: 57,135 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.46m | eta: 320.7m
step 00014/02111 (0.66%) | loss: 7.879851 | lrm: 1.00 | dt: 9182.18ms | tok/sec: 57,098 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.61m | eta: 320.7m
step 00015/02111 (0.71%) | loss: 7.715984 | lrm: 1.00 | dt: 9180.30ms | tok/sec: 57,110 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.76m | eta: 320.5m
step 00016/02111 (0.76%) | loss: 7.559868 | lrm: 1.00 | dt: 9180.68ms | tok/sec: 57,107 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.92m | eta: 320.4m
step 00017/02111 (0.81%) | loss: 7.427331 | lrm: 1.00 | dt: 9184.17ms | tok/sec: 57,086 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.07m | eta: 320.3m
step 00018/02111 (0.85%) | loss: 7.342221 | lrm: 1.00 | dt: 9185.86ms | tok/sec: 57,075 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.22m | eta: 320.2m
step 00019/02111 (0.90%) | loss: 7.212671 | lrm: 1.00 | dt: 9190.70ms | tok/sec: 57,045 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.38m | eta: 320.1m
step 00020/02111 (0.95%) | loss: 7.097952 | lrm: 1.00 | dt: 9185.58ms | tok/sec: 57,077 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.53m | eta: 319.9m
step 00021/02111 (0.99%) | loss: 6.993476 | lrm: 1.00 | dt: 9191.20ms | tok/sec: 57,042 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.68m | eta: 319.8m
step 00022/02111 (1.04%) | loss: 6.917747 | lrm: 1.00 | dt: 9189.44ms | tok/sec: 57,053 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.84m | eta: 319.7m
step 00023/02111 (1.09%) | loss: 6.828893 | lrm: 1.00 | dt: 9190.38ms | tok/sec: 57,047 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.99m | eta: 319.6m
step 00024/02111 (1.14%) | loss: 6.751531 | lrm: 1.00 | dt: 9195.91ms | tok/sec: 57,013 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.14m | eta: 319.4m
step 00025/02111 (1.18%) | loss: 6.679266 | lrm: 1.00 | dt: 9193.36ms | tok/sec: 57,029 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.30m | eta: 319.3m
step 00026/02111 (1.23%) | loss: 6.617904 | lrm: 1.00 | dt: 9186.22ms | tok/sec: 57,073 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.45m | eta: 319.2m
step 00027/02111 (1.28%) | loss: 6.552017 | lrm: 1.00 | dt: 9196.04ms | tok/sec: 57,012 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.60m | eta: 319.0m
step 00028/02111 (1.33%) | loss: 6.485774 | lrm: 1.00 | dt: 9192.94ms | tok/sec: 57,031 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.76m | eta: 318.9m
step 00029/02111 (1.37%) | loss: 6.467383 | lrm: 1.00 | dt: 9192.72ms | tok/sec: 57,032 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.91m | eta: 318.8m
step 00030/02111 (1.42%) | loss: 6.415348 | lrm: 1.00 | dt: 9197.42ms | tok/sec: 57,003 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.06m | eta: 318.6m
step 00031/02111 (1.47%) | loss: 6.334259 | lrm: 1.00 | dt: 9199.01ms | tok/sec: 56,993 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.22m | eta: 318.5m
step 00032/02111 (1.52%) | loss: 6.289864 | lrm: 1.00 | dt: 9190.91ms | tok/sec: 57,044 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.37m | eta: 318.3m
step 00033/02111 (1.56%) | loss: 6.232351 | lrm: 1.00 | dt: 9189.87ms | tok/sec: 57,050 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.52m | eta: 318.2m
step 00034/02111 (1.61%) | loss: 6.207088 | lrm: 1.00 | dt: 9189.66ms | tok/sec: 57,051 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.68m | eta: 318.0m
step 00035/02111 (1.66%) | loss: 6.160738 | lrm: 1.00 | dt: 9190.45ms | tok/sec: 57,047 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.83m | eta: 317.9m
step 00036/02111 (1.71%) | loss: 6.132219 | lrm: 1.00 | dt: 9188.42ms | tok/sec: 57,059 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.98m | eta: 317.7m
step 00037/02111 (1.75%) | loss: 6.088125 | lrm: 1.00 | dt: 9194.42ms | tok/sec: 57,022 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.13m | eta: 317.6m
step 00038/02111 (1.80%) | loss: 6.069419 | lrm: 1.00 | dt: 9195.99ms | tok/sec: 57,012 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.29m | eta: 317.5m
step 00039/02111 (1.85%) | loss: 6.026289 | lrm: 1.00 | dt: 9193.61ms | tok/sec: 57,027 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.44m | eta: 317.3m
step 00040/02111 (1.89%) | loss: 5.996694 | lrm: 1.00 | dt: 9196.58ms | tok/sec: 57,009 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.59m | eta: 317.2m
step 00041/02111 (1.94%) | loss: 5.975570 | lrm: 1.00 | dt: 9193.73ms | tok/sec: 57,026 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.75m | eta: 317.0m
