2026-02-21 04:02:25,649 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-02-21 04:02:25,650 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA A10, MFU will show as 0%

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA A10 | Peak FLOPS (BF16): inf
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "L"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,808
scalars                 : 24
total                   : 286,262,424
Estimated FLOPs per token: 8.871022e+08
Auto-computed optimal batch size: 524,288 tokens
Scaling weight decay from 0.200000 to 0.200000 for depth 12
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 2,011
Total number of training tokens: 1,054,343,168
Tokens : Scaling params ratio: 9.58
Total training FLOPs estimate: 9.353102e+17
Tracking time-to-target using val_bpb with threshold 0.925622
Time-to-target extrapolation method: linear fit over the most recent eval points
Tokens / micro-batch / rank: 4 x 2048 = 8,192
Tokens / micro-batch: 8,192
Total batch size 524,288 => gradient accumulation steps: 64
Step 00000 | Validation bpb: 3.189219
step 00000/02011 (0.00%) | loss: 10.397422 | lrm: 1.00 | dt: 10916.75ms | tok/sec: 48,026 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00001/02011 (0.05%) | loss: 10.179268 | lrm: 1.00 | dt: 9091.36ms | tok/sec: 57,668 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00002/02011 (0.10%) | loss: 9.757213 | lrm: 1.00 | dt: 9128.57ms | tok/sec: 57,433 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00003/02011 (0.15%) | loss: 9.298410 | lrm: 1.00 | dt: 9139.94ms | tok/sec: 57,362 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00004/02011 (0.20%) | loss: 8.858518 | lrm: 1.00 | dt: 9161.02ms | tok/sec: 57,230 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00005/02011 (0.25%) | loss: 8.447829 | lrm: 1.00 | dt: 9159.27ms | tok/sec: 57,241 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00006/02011 (0.30%) | loss: 8.101737 | lrm: 1.00 | dt: 9173.96ms | tok/sec: 57,149 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00007/02011 (0.35%) | loss: 7.833347 | lrm: 1.00 | dt: 9181.15ms | tok/sec: 57,104 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00008/02011 (0.40%) | loss: 7.608485 | lrm: 1.00 | dt: 9184.46ms | tok/sec: 57,084 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00009/02011 (0.45%) | loss: 7.398195 | lrm: 1.00 | dt: 9183.71ms | tok/sec: 57,088 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00010/02011 (0.50%) | loss: 7.215262 | lrm: 1.00 | dt: 9190.49ms | tok/sec: 57,046 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00011/02011 (0.55%) | loss: 7.058090 | lrm: 1.00 | dt: 9187.99ms | tok/sec: 57,062 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.15m | eta: 306.3m
step 00012/02011 (0.60%) | loss: 6.939296 | lrm: 1.00 | dt: 9186.29ms | tok/sec: 57,072 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.31m | eta: 306.1m
step 00013/02011 (0.65%) | loss: 6.870116 | lrm: 1.00 | dt: 9188.82ms | tok/sec: 57,057 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.46m | eta: 306.0m
step 00014/02011 (0.70%) | loss: 6.783285 | lrm: 1.00 | dt: 9192.01ms | tok/sec: 57,037 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.61m | eta: 305.8m
step 00015/02011 (0.75%) | loss: 6.711092 | lrm: 1.00 | dt: 9189.09ms | tok/sec: 57,055 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.77m | eta: 305.7m
step 00016/02011 (0.80%) | loss: 6.620404 | lrm: 1.00 | dt: 9190.11ms | tok/sec: 57,049 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.92m | eta: 305.5m
step 00017/02011 (0.85%) | loss: 6.553682 | lrm: 1.00 | dt: 9184.10ms | tok/sec: 57,086 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.07m | eta: 305.4m
step 00018/02011 (0.90%) | loss: 6.528748 | lrm: 1.00 | dt: 9191.97ms | tok/sec: 57,037 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.23m | eta: 305.2m
step 00019/02011 (0.94%) | loss: 6.462928 | lrm: 1.00 | dt: 9186.88ms | tok/sec: 57,069 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.38m | eta: 305.1m
step 00020/02011 (0.99%) | loss: 6.408133 | lrm: 1.00 | dt: 9188.17ms | tok/sec: 57,061 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.53m | eta: 304.9m
step 00021/02011 (1.04%) | loss: 6.351226 | lrm: 1.00 | dt: 9195.79ms | tok/sec: 57,013 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.68m | eta: 304.8m
step 00022/02011 (1.09%) | loss: 6.322770 | lrm: 1.00 | dt: 9193.67ms | tok/sec: 57,027 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.84m | eta: 304.6m
step 00023/02011 (1.14%) | loss: 6.272869 | lrm: 1.00 | dt: 9192.98ms | tok/sec: 57,031 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.99m | eta: 304.5m
step 00024/02011 (1.19%) | loss: 6.232736 | lrm: 1.00 | dt: 9185.74ms | tok/sec: 57,076 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.14m | eta: 304.3m
step 00025/02011 (1.24%) | loss: 6.202776 | lrm: 1.00 | dt: 9195.35ms | tok/sec: 57,016 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.30m | eta: 304.2m
step 00026/02011 (1.29%) | loss: 6.171792 | lrm: 1.00 | dt: 9187.98ms | tok/sec: 57,062 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.45m | eta: 304.0m
step 00027/02011 (1.34%) | loss: 6.136515 | lrm: 1.00 | dt: 9188.64ms | tok/sec: 57,058 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.60m | eta: 303.9m
step 00028/02011 (1.39%) | loss: 6.095989 | lrm: 1.00 | dt: 9192.19ms | tok/sec: 57,036 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.76m | eta: 303.7m
step 00029/02011 (1.44%) | loss: 6.101536 | lrm: 1.00 | dt: 9191.42ms | tok/sec: 57,041 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.91m | eta: 303.6m
step 00030/02011 (1.49%) | loss: 6.070980 | lrm: 1.00 | dt: 9186.41ms | tok/sec: 57,072 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.06m | eta: 303.4m
step 00031/02011 (1.54%) | loss: 6.011092 | lrm: 1.00 | dt: 9186.64ms | tok/sec: 57,070 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.22m | eta: 303.3m
step 00032/02011 (1.59%) | loss: 5.987326 | lrm: 1.00 | dt: 9188.31ms | tok/sec: 57,060 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.37m | eta: 303.1m
step 00033/02011 (1.64%) | loss: 5.952178 | lrm: 1.00 | dt: 9194.55ms | tok/sec: 57,021 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.52m | eta: 303.0m
